"Id Estoque";"Contratante";"Tipo Equipamento";"Modelo";"Número de Série";"Patrimônio";"Versão de Software";"Quantidade";"Situação Estoque";"Prestador de Serviços";"Técnico";"Data de Retirada EC";"Último Cliente";"Data Ultima OM";"Reciclado";"Kit Modelo";"DOA";"DOA Aging";"BAD Aging";"Prestador Aging";"Técnico Aging";"OM - Data Recebimento";"Cod. Cliente";"Cliente";"Setor";"Triagem Defeito Constatado";"OM - Última Recebida";"New Good";"Demanda";"Última OS";"OS - Data Atendimento";"Limpeza Técnica";"Data Modificação";"Localização";"Data de Entrega ao Técnico";"AGE";"Triagem - Solução";"Prestador Responsável"
"2587848";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270769";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587835";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270701";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587837";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270713";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587838";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270718";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587839";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270722";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587840";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270726";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2587841";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270730";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587829";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270674";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587830";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270678";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587831";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270683";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587832";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270688";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2587833";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270693";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587834";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270696";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587821";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270631";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587822";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270637";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2587823";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270641";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2587824";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270647";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"03/02/2020 00:00:00";"";"";"";"";""
"2587825";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270651";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2587826";"STONE MEI";"GPRS-WIFI";"Link 2500";="191796913111127330270659";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"28/01/2020 00:00:00";"";"";"";"";""
"2826549";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604028";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2550697";"STONE MEI";"GPRS-WIFI";"Link 2500";="191196913111127306733398";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2551485";"STONE MEI";"GPRS-WIFI";"Link 2500";="182976913111127305866868";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2551603";"STONE MEI";"GPRS-WIFI";"Link 2500";="191406913111127306887133";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2584091";"STONE MEI";"GPRS-WIFI";"Link 2500";="191616913111127330138924";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2587218";"STONE MEI";"GPRS-WIFI";"Link 2500";="191686913111127330193517";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2826506";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604480";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826507";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603250";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826508";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604521";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826509";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604694";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826510";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604038";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826512";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602075";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"17/02/2020 00:00:00";"";"";"";"";""
"2826497";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604574";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826498";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604662";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826499";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604666";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826500";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604730";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826501";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602146";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826505";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604560";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826491";"STONE MEI";"GPRS-WIFI";"Link 2500";="192356913111127330597537";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826492";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604528";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826493";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604555";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826494";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604897";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826495";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602109";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826496";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604211";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826482";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330601965";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826484";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604043";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826485";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604645";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826487";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604152";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826488";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605118";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826489";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604618";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826474";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604668";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826475";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604601";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826476";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604524";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826477";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604477";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826479";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604024";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826481";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604181";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826465";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604264";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826466";"STONE MEI";"GPRS-WIFI";"Link 2500";="192186913111127330500114";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826467";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604512";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826468";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604640";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826471";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604656";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826473";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604527";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826455";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602219";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826456";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602248";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826458";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603704";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826460";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603523";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826463";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603629";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826464";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330604689";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826444";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603493";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826445";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602252";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826446";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602643";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826449";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602054";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826451";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602502";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826453";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603278";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826436";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602167";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826438";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603727";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826439";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603688";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826441";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603543";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826442";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603693";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826443";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603972";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826429";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603164";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826430";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605136";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826431";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602657";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826432";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603453";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826433";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603719";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826435";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603566";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826420";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605209";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826421";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603047";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826424";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605161";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826426";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605176";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826427";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605107";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826428";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330605115";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826412";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602880";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826414";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602919";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826415";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330603117";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
"2826416";"STONE MEI";"GPRS-WIFI";"Link 2500";="192366913111127330602786";"";"";"1";"GOOD";"CD FLASH COURIER";"";"";"";"";"Não";"";"NAO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"NÃO";"05/03/2020 00:00:00";"";"";"";"";""
